C;50910;1463;DON VICENTE ALBERO MASIA;null;PUEBLO-CIUDAD
C;5100;154;AMADEO DE SABOYA;AMADEU DE SAVOIA CARRER D';
C;51120;1471;MUÑOZ DEGRAIN;MUÑOZ DEGRAIN, CARRER DE;
PL;51180;1473;MURCIA;null;LUGAR
C;51210;1474;MURILLO;MURILLO, CARRER DE;PUEBLO-CIUDAD
C;51240;2454;MURLA;MURLA, CARRER DE;LUGAR
C;5130;155;AMADIS DE GAULA;AMADIS DE GAULA CARRER D';
C;51300;1476;MURTA;MURTA, CARRER DE LA;
C;51660;2533;MUSICO HIPOLITO MARTINEZ;MÙSIC HIPÒLIT MARTÌNEZ, CARRER DEL;LETRAS
C;51690;1482;MUSICO JOSE ITURBI;MÚSIC JOSÉ ITURBI, CARRER DEL;LETRAS
PL;51720;2597;MUSICO LOPEZ CHAVARRI;MÚSIC LÓPEZ CHAVARRI, PLAÇA DEL;LETRAS
C;51810;1484;MUSICO PADILLA;MÚSIC PADILLA, CARRER DEL;LETRAS
C;51840;2352;MUSICO PENELLA;MÚSIC PENELLA, CARRER DEL;LETRAS
C;51990;2359;NA ROBELLA;NA ROVELLA  (1995);
C;52020;1487;NADOR;NADOR, CARRER DE;PUEBLO-CIUDAD
PL;52050;2441;NAPOLES Y SICILIA;NÀPOLS Y SICÍLIA, PLAÇA DE;PUEBLO-CIUDAD
C;52080;1490;NAQUERA;NÀQUERA;LUGAR
C;52110;2558;NARCISO MONTURIOL;NARCÍS MONTURIOL, CARRER DE;LETRAS
C;52260;1495;NAVARRA;NAVARRA, CARRER DE;PUEBLO-CIUDAD
C;52320;1497;NAVARRO CABANES;NAVARRO CABANES;PUEBLO-CIUDAD
C;52410;1500;NAVAS DE TOLOSA;NAVAS DE TOLOSA, CARRER DE LAS;LUGAR
C;52440;1501;NAVE;NAU, CARRER DE LA;
C;52500;2534;NAVIO;NAVILI, CARRER DEL;
C;52620;1505;NICOLAS ESTEVANEZ;NICOLÁS ESTEVÁNEZ;
C;52680;1507;NIEVES;NEUS, CARRER DE LES;
PL;52710;1508;NIÑOS DE SAN VICENTE;XIQUETS DE SANT VICENT, PLAÇA;RELIGION
C;52830;1512;NORTE;NORD, CARRER DEL;
C;52860;1513;NOVELDA;NOVELDA, CARRER DE;LUGAR
C;52890;1514;NOVELE;NOVETLÈ;LUGAR
C;53070;1520;NUEVE DE OCTUBRE;NOU D'OCTUBRE;EVENTO
C;5310;2479;AMURA;AMURA CARRER DE L';PUEBLO-CIUDAD
PL;53130;1522;NULES;NULES;LUGAR
C;53340;2305;OBISPO JAIME PEREZ;BISBE JAUME PEREZ (1995) CARRER DEL;RELIGION
C;53370;1527;OBISPO SOLER;BISBE SOLER CARRER DEL;RELIGION
C;5340;2480;ANCLA;ÀNCORA CARRER DE L';
C;53490;1531;OLIVO;OLIVERA, /OLIVERA (2004), CARRER DE L';
C;53550;2610;OLTA;OLTÁ, CARRER D';
C;53610;1536;ONDA;ONDA, CARRER D';PUEBLO-CIUDAD
AV;53640;3183;DOCTOR PESET ALEIXANDRE;DOCTOR PESET ALEIXANDRE, AVINGUDA DEL;CIENCIA
C;53670;1538;ONTINYENT;ONTENIENTE,/ONTINYENT, CARRER D';LUGAR
C;53700;2396;ORDEN DEL CISTER;ORDE DEL CISTER, CARRER DE L';
C;53820;1542;ORIHUELA;ORIOLA, CARRER D';LUGAR
PL;53910;1545;OROTAVA;OROTAVA, PLAÇA DE L';LUGAR
C;540;14;ACTOR LLORENS;ACTOR LLORENS, CARRER DE L´;ARTE
C;54010;2634;OSET;OSET CARRER D';
C;54090;1551;OTUMBA;OTUMBA, CARRER D';LUGAR
C;54180;1554;PADILLA;PADILLA, CARRER DE;LUGAR
C;54250;2663;PADRE BARRANCO;PARE BARRANCO, CARRER DEL;RELIGION
C;54300;1558;PADRE BENITO MENNI;PARE BENITO MENNI, CARRER DEL;RELIGION
C;54390;2384;PADRE DAMIAN;PARE DAMIA, CARRER DEL;RELIGION
C;54540;1564;PADRE FRANCISCO CAMACHO;PARE FRANCISCO CAMACHO, CARRER DEL;RELIGION
C;54570;1565;PADRE FULLANA;PARE FULLANA, CARRER DEL;RELIGION
PL;5460;165;ANGEL;ANGEL PLAÇA DE L';
C;54630;1567;PADRE JOFRE;PARE JOFRÉ, CARRER DEL;RELIGION
C;54660;1568;PADRE LUIS NAVARRO;PARE LLUIS NAVARRO, CARRER DEL;RELIGION
C;54720;2853;PADRE MUEDRA;PARE MUEDRA, CARRER DEL;RELIGION
C;54780;1571;PADRE PEDRO VELASCO;PARE PEDRO VELASCO, CARRER DEL;RELIGION
C;54810;2535;PADRE ESTEBAN PERNET;PARE ESTEBAN PERNET;RELIGION
C;5490;166;ANGEL DEL ALCAZAR;ANGEL DEL ALCAZAR;
C;54930;1575;PADRE SIMO;PARE SIMÓ, CARRER DEL;RELIGION
C;55020;1577;PADRE TOMAS SERRANO;null;RELIGION
C;55110;1580;PADRE VICENT;PARE VICENT (1995), CARRER DEL;RELIGION
C;5520;2285;ANGEL CUSTODIO;ANGEL CUSTODI CARRER DE L';
C;55200;1583;PALACIO DE JUSTICIA;PALAU DE JUSTÍCIA;
C;55230;1584;PALAFOX;PALAFOX, CARRER DE;
C;55380;2818;OLMO, EL;OM, CARRER DE L';LUGAR
C;55560;1595;PALLETER;PALLETER, CARRER DEL;
C;55740;1600;PARRA;PARRA, CARRER DE LA;
C;55770;1601;PARROCO COBOS;MOSSÉN COBOS, CARRER DE;PUEBLO-CIUDAD
C;55860;3392;PARTICULAR AV. CID 152;PARTICULAR AVDA. CID, 152, CARRER;LUGAR
C;55950;3239;CARRERO, EL;CARRERÓ, EL;
C;56040;2599;PATACHE;PATATXO;
C;5610;2613;ANGELES;ANGELS CARRER DE LES;PUEBLO-CIUDAD
PL;56160;1611;PATRAIX;PATRAIX;LUGAR
C;56250;1614;PAVIA;PAVIA, CARRER DE;
C;56280;1615;PAZ;PAZ, / PAU (2004);
PSO;56340;1617;PECHINA;PETXINA;PUEBLO-CIUDAD
C;56580;2536;PEDRO JUAN NUÑEZ;PERE JOAN NUNYES;
C;56640;1624;PEDRO MAZA;PERE  MAÇA, CARRER DE;
C;56730;1629;PEDRO DE VALDIVIA;PEDRO DE VALDIVIA (1995), CARRER DE;
C;56740;2664;PEDRO DE VALENCIA;PERE DE VALENCIA;PUEBLO-CIUDAD
C;56790;1630;PEGO;PEGO, CARRER DE;LUGAR
C;56940;1636;PEÑISCOLA;PENÍSCOLA, CARRER DE;LUGAR
CTRA;5730;172;ANGUILA;ANGUILA CARRETERA DE L';
AV;57300;1647;PEREZ GALDOS;PEREZ GALDOS;
C;57390;1650;PERIODISTA BADIA;PERIODISTA BADIA, CARRER DEL;LETRAS
PL;57510;1651;PERIS;PERIS, PLAÇA DE;LUGAR
C;57570;2385;PERIS CELDA;PERIS CELDA, CARRER DE;PUEBLO-CIUDAD
C;57600;1653;PERIS MENCHETA;PERIS MENCHETA, CARRER DE;LUGAR
AV;57630;1654;PERIS Y VALERO;PERIS I VALERO, AVINGUDA DE;LETRAS
C;57810;1659;PESO DE LA HARINA;PES DE LA FARINA;
C;5790;174;ANNA;ANNA CARRER D';LUGAR
PL;57930;1662;PICADERO DE DOS AGUAS;PICADOR DE DOSAIGÜES, PLAÇA DEL;PUEBLO-CIUDAD
C;58080;1667;PICO DE TEIDE;null;
C;58200;1671;PILES;PILES, CARRER DE;PUEBLO-CIUDAD
C;58230;1672;PINEDA;PINEDA, CARRER DE;PUEBLO-CIUDAD
C;58320;1675;PINTOR AGRASOT;PINTOR AGRASOT, CARRER DEL;ARTE
C;58410;2539;PINTOR CABRERA;PINTOR CABRERA, CARRER DEL;ARTE
C;58470;1679;PINTOR DALMAU;PINTOR DALMAU, CARRER DEL;ARTE
C;5850;176;ANTELLA;ANTELLA ;LUGAR
C;58500;1680;PINTOR DOMINGO;PINTOR DOMINGO, CARRER DEL;ARTE
C;58620;1683;PINTOR GARNELO;PINTOR GARNELO, CARRER DEL;ARTE
C;58650;1684;PINTOR GISBERT;PINTOR GISBERT, CARRER DEL;ARTE
C;58680;1685;PINTOR JOSE MONGRELL;PINTOR JOSEP MONGRELL;ARTE
PSO;58710;28;ALAMEDA;ALBEREDA, PASSEIG DE L´;PUEBLO-CIUDAD
C;58770;1687;PINTOR LOPEZ;null;ARTE
C;58890;2540;PINTOR MONLEON;PINTOR MONLEÓN, CARRER DEL;ARTE
C;58980;1695;PINTOR ORRENTE;PINTOR ORRENTE, CARRER DEL;ARTE
C;59010;1693;PINTOR PARRA;PINTOR PARRA, CARRER DEL;ARTE
C;59040;2600;PINTOR PASCUAL CAPUZ;PINTOR PASQUAL CAPÙZ;ARTE
C;5910;177;ANTONIO JUAN;ANTONI JOAN CARRER D';
PL;59220;1700;PINTOR SEGRELLES;PINTOR SEGRELLES, PLAÇA DEL;ARTE
C;59280;1702;PINTOR STOLZ;PINTOR STOLZ;ARTE
C;59430;1708;PIO IX;PIUS IX, CARRER DE;
AV;59610;1714;PLATA;PLATA, AVINGUDA DE LA;CIENCIA
C;5970;178;ANTONIO PONZ;ANTONIO PONZ CARRER D';
C;59700;1716;PLATERIAS;ARGENTERIES CARRER DE LES;
C;59760;2308;PLATERO SUAREZ;ARGENTER SUÁREZ CARRER DE L';LUGAR
C;60;3;ABADIA SAN NICOLAS;ABADIA DE SANT NICOLAU;RELIGION
C;60240;2431;POETA FERNANDEZ HEREDIA;POETA FERNANDEZ HEREDIA, CARRER DEL;LETRAS
C;60300;2543;POETA LIERN;POETA LIERN, CARRER DEL;LUGAR
PL;60360;1731;POETA LLORENTE;POETA LLORENTE;LETRAS
C;60390;1732;POETA MARAGALL;POETA MARAGALL, CARRER DEL;LETRAS
C;60420;2387;POETA MAS Y ROS;POETA MAS I ROS;LUGAR
C;60450;1733;POETA MONMENEU;POETA MONMENEU, CARRER DEL;LETRAS
C;60480;1734;POETA QUEROL;POETA QUEROL, CARRER DEL;LUGAR
C;60600;1737;POLIÑA;POLINYÀ DEL XÚQUER, CARRER DE;LUGAR
C;60660;1738;POLO Y PEYROLON;POLO Y PEYROLON, CARRER DE;PUEBLO-CIUDAD
C;60810;1743;PONIENTE;PONENT, CARRER DE;
C;61110;1751;PORTILLO DE SAN JORGE;PORTELL DE SANT JORDI, PORTAL DE SAN JOR;RELIGION
AV;61140;1752;PORTUGAL;PORTUGAL, AVINGUDA DE;
C;61170;1754;PORVENIR;PERVINDRE  (1995)// AVENIR CARRER DE L';LUGAR
C;6120;183;ARABISTA RIBERA;ARABISTA RIBERA CARRER DE L';PUEBLO-CIUDAD
C;61200;1755;POTRIES;POTRIES, CARRER DE;LUGAR
C;61350;1760;POZO;POU, CARRER DEL;
C;61380;1761;PRESEGUER;PRESSEGUER, CARRER DEL;
AV;61410;1762;PRIMADO REIG;PRIMAT REIG, AVINGUDA DEL;LUGAR
PL;6150;184;ZARAGOZA;SARAGOSSA;LUGAR
C;61500;1765;PRINCIPES DE MONACO;PRINCEPS DE MÒNACO;
C;61530;2544;PROA;PROA, CARRER DE LA;PUEBLO-CIUDAD
C;61560;1766;PROCIDA;PRÒCIDA, CARRER;LUGAR
C;61590;2388;PROFESOR BELTRAN BAGUENA;PROFESSOR BELTRÁN BÀGUENA, CARRER DEL;LETRAS
C;61620;1767;PROGRESO;PROGRESO;
C;61680;1769;POBLA DEL DUC;POBLA DEL DUC, CARRER DE LA;LUGAR
C;61710;1770;POBLA DE FARNALS;POBLA DE FARNALS, CARRER DE LA;LUGAR
C;61830;2427;PUERTO DE LA ALBUFERA;PORT DE L'ALBUFERA, CARRER DEL;
C;61950;1777;PURISIMA;PURÍSSIMA;LUGAR
C;61980;1778;PUZOL;PUÇOL, CARRER DE;LUGAR
C;62010;1779;QUART;QUART, CARRER DE;LUGAR
C;62070;1781;QUEVEDO;QUEVEDO, CARRER DE;
PL;6210;186;ARBOL;ARBRE PLAÇA DE L';PUEBLO-CIUDAD
C;62130;2545;QUILLA;QUILLA, CARRER DE LA;LUGAR
C;62190;1784;RAFAEL ALBIÑANA;RAFAEL ALBIÑANA, CARRER DE;
C;6240;2481;ARBOLADURA;ARBORADURA CARRER DE L';PUEBLO-CIUDAD
C;62580;1793;RAMILLETES;RAMELLETS, CARRER DELS;
G.V.;62670;1796;RAMON Y CAJAL;RAMON I CAJÀL, GRAN VÍA DE;
C;62880;1800;RAMON MARQUET;RAMÓN MARQUET, CARRER DE;LUGAR
PL;62910;1801;RAMON MONTANER;RAMÓN MUNTANER, PLAÇA DE;
C;62970;1803;RAMON DE ROCAFULL;RAMÓN DE ROCAFULL, CARRER DE;TITULO
C;630;16;ACTOR RIVELLES;ACTOR RIVELLES, CARRER DE L';ARTE
C;63030;1805;RASCAÑA;RASCANYA, CARRER DE;LUGAR
AV;63090;1807;REAL DE MADRID;REAL DE MADRID, AVINGUDA;PUEBLO-CIUDAD
C;63120;1808;RECAREDO;RECAREDO, / RECARED, CARRER DE;
PL;63270;1815;REDONDA;REDONA, PLAÇA;PUEBLO-CIUDAD
C;63390;1819;REINA DOÑA MARIA;REINA NA MARIA, CARRER DE LA;LUGAR
C;63420;1820;REJAS;REIXES, CARRER DE LES;
C;6360;190;ARCHER Y ANA HUNTINGTON;CARRER ARCHER I ANNE HUNTINGTON;
C;63600;1826;REPUBLICA ARGENTINA;REPÚBLICA ARGENTINA, CARRER DE LA;POLITICA
C;63630;1827;REPUBLICA DOMINICANA;null;POLITICA
C;63660;1828;REQUENA;REQUENA, CARRER DE;PUEBLO-CIUDAD
C;63690;2934;RETAMA;GINESTA, CARRER DE LA;
C;63810;1832;REVERENDO JOSE MARIA PINAZO;REVEREND JOSÉ MARÍA PINAZO, CARRER DEL;LUGAR
C;6390;191;ARCHIDUQUE CARLOS;ARXIDUC CARLES ;TITULO
C;63990;3064;REY DE ARTIEDA;REI DE ARTIEDA, CARRER DEL;POLITICA
C;64020;1837;REY DON JAIME;REI EN JAUME, CARRER DEL;POLITICA
C;64050;1839;REY SAUD;REI SAUD;POLITICA
C;64110;1840;RIBALTA;RIBALTA, CARRER DE;ARTE
C;64140;1841;RIBARROJA;RIBA-ROJA, CARRER DE;LUGAR
PL;6420;193;ARMADA ESPAÑOLA;ARMADA ESPANYOLA PLAÇA DE L';
C;64230;1843;RIBERA;RIBERA, CARRER;PUEBLO-CIUDAD
C;64470;859;RINCONADA FEDERICO GARCIA SANCHIZ;FEDERICO GARCIA SANCHIZ, RACONADA DE;RELIGION
C;64510;2665;RIO BESOS;RIU BESOS  (1995);LETRAS
C;64540;2636;RIO CABRIEL;RIU CABRIOL;LETRAS
C;64560;2549;RIO CENIA;RIU DE LA SÉNIA;LETRAS
C;64570;2637;RIO EBRO;RIU EBRE;LETRAS
C;64580;2639;RIO ESLA;RIU ESLA;LETRAS
C;64590;1852;RIO ESCALONA;RIU ESCALONA;LETRAS
C;64630;2640;RIO GENIL;RIU GENIL;LETRAS
PL;64640;3058;RIO LLOBREGAT;RIU LLOBREGAT;LUGAR
C;64650;2604;RIO MIÑO;RIU MINHO;LETRAS
C;64670;2643;RIO ODIEL;RIU ODIEL;LETRAS
PL;64690;2691;RIO SEGURA;RIU SEGURA;LETRAS
C;64720;2645;RIO SIL;RIU SIL;LETRAS
C;64740;2296;RIOLA;RIOLA;LUGAR
C;64780;2646;RIO TAJO;RIU TAJO;LETRAS
C;64890;1857;ROCAFORT;CARRER DE ROCAFORT;PUEBLO-CIUDAD
C;64980;1860;ROCIO;ROCÍO;CIENCIA
PL;65040;1862;RODRIGO BOTET;RODRIGO BOTET, PLAÇA;PUEBLO-CIUDAD
C;65100;1863;RODRIGO DE OSONA;RODERIC D'OSONA;ARTE
C;65130;1864;RODRIGO DE PERTEGAS;RODRIGO DE PERTEGÁS;
C;65250;1866;ROGER DE LAURIA;ROGER DE LLÚRIA, ROGER DE LLORIA (2004);PUEBLO-CIUDAD
C;65280;1867;ROIS DE CORELLA;ROIS DE CORELLA;PUEBLO-CIUDAD
PL;65550;1876;RONCESVALLES;RONCESVALLS;LUGAR
C;65790;1884;ROTEROS;ROTERS,/ ROTEROS (2.004);MILITAR
C;65850;1886;RUAYA;RUAYA;
C;65880;2390;RUBEN DARIO;RUBEN DARÍO;LETRAS
C;65970;1887;RUGAT;RUGAT;LUGAR
C;66030;1889;RUIZ DE LIHORY;RUIZ DE LIHORY, CARRER;MILITAR
C;66090;1891;RUZAFA;RUSSAFA;LUGAR
C;66240;1896;SAGRARIO;SAGRARIO;LETRAS
C;66330;1899;SAGUNTO;SAGUNT;LUGAR
PL;66360;2268;SAINETERO ARNICHES;SAINETER ARNICHES, SAINETISTA ARNICHES;
C;66390;1900;SALADO;SALADO;
C;66420;1901;SALAMANCA;null;LUGAR
C;66540;1905;SALEM;SALEM;PUEBLO-CIUDAD
C;66690;1910;SALINAS;SALINES, CARRER;PUEBLO-CIUDAD
C;66750;1912;SALVA;SALVÀ, CARRER;
C;66780;1913;SALVADOR;SALVADOR;PUEBLO-CIUDAD
C;66870;1916;SALVADOR GINER;SALVADOR GINER, CARRER;PUEBLO-CIUDAD
C;67020;1920;SALVADOR PERLES;SALVADOR PERLES;PUEBLO-CIUDAD
C;67110;1922;SALVADOR TUSET;SALVADOR TUSSET;PUEBLO-CIUDAD
C;67200;1925;SAMPEDOR;SAMPEDOR, CARRER;LUGAR
PL;67260;1927;SAN AGUSTIN;SANT AGUSTÍ, PLAÇA;RELIGION
C;67410;2702;RAFAEL TENES ESCRICH;RAFAEL TENES ESCRICH, CARRER DE;
C;67470;1933;SAN CRISTOBAL;SANT CRISTÒFOL, CARRER;RELIGION
BARRO;67500;1934;SAN CRISTOBAL;SANT CRISTÒFOL;RELIGION
C;67530;1936;SAN DIONISIO;SANT DONÍS, CARRER;RELIGION
PL;67590;1938;SAN ESTEBAN;SANT ESTEVE;RELIGION
C;67650;1940;SAN FERNANDO;SANT FERRAN, CARRER;RELIGION
C;67680;1941;SAN FRANCISCO DE ASIS;SANT FRANCESC D´ASIS;RELIGION
C;67710;1942;SAN FRANCISCO DE BORJA;SANT FRANCESC DE BORJA, CARRER;RELIGION
C;67740;1943;SAN FRANCISCO DE PAULA;null;RELIGION
C;6780;202;ARQUITECTO MONLEON;ARQUITECTE MONLEÓN CARRER DE L';ARTE
C;67800;1947;SAN GUILLEM;SANT GUILLEM;RELIGION
C;67860;1949;SAN ISIDRO;SAN ISIDRE;RELIGION
C;67890;1950;SAN JACINTO;SANT JACINT, CARRER;RELIGION
PL;67920;1951;SAN JAIME;SANT JAUME, PLAÇA;RELIGION
C;67950;2621;SAN JAVIER;SANT XAVIER;RELIGION
C;6810;203;ARQUITECTO MORA;ARQUITECTE MORA CARRER DE L';ARTE
C;68130;1956;SAN JOSE DE CALASANZ;SANT JOSEP DE CALASSANÇ, CARRER;RELIGION
C;68280;1961;SAN JUAN BOSCO;SANT JOAN BOSCO;RELIGION
C;68310;1962;SAN JUAN DE LA CRUZ;null;RELIGION
C;68340;1963;SAN JUAN DE DIOS;SANT JOAN DE DÉU;RELIGION
C;68370;1964;SAN JUAN DE LA PEÑA;SANT JOAN DE LA PENYA;RELIGION
C;68400;1965;SAN JUAN DE RIBERA;SANT JOAN DE RIBERA, CARRER;RELIGION
PL;68460;1968;SAN LORENZO;SANT LLORENÇ;RELIGION
PL;68550;1971;SAN LUIS BELTRAN;SANT LLUÍS BERTRAN;RELIGION
C;68580;1972;SAN MARCELINO;SANT MARCEL-LÍ;LUGAR
C;68640;1974;SAN MATEO;SANT MATEU;RELIGION
C;68670;1975;SAN MAURO;SANT MAURE;RELIGION
CMNO;68850;3432;SAN PABLO;SANT PAU;RELIGION
C;68940;1984;SAN PEDRO;SANT PERE;RELIGION
PL;69000;1985;SAN PEDRO NOLASCO;SANT PERE NOLASC;RELIGION
C;69060;1987;SAN PIO V;SANT PIUS V;RELIGION
C;69180;1992;SAN ROQUE;SANT ROC;RELIGION
C;69270;2027;SAN VALERO;SANT VALERO;LUGAR
C;6930;209;ARTE MAYOR DE LA SEDA;ART MAJOR DE LA SEDA ;EVENTO
PL;69300;2028;SAN VICENTE FERRER;SANT VICENT FERRER, PLAÇA;RELIGION
C;69330;2029;SAN VICENTE MARTIR;SANT VICENT MÀRTIR, CARRER;LUGAR
C;69450;1944;SANGRE;SANG, CARRER;RELIGION
PL;69540;2734;SANT BULT;SANT BULT, PLAZA;RELIGION
C;69690;1997;SANTA BARBARA;CARRER DE SANTA BÀRBARA;RELIGION
PL;69780;1999;SANTA CRUZ;SANTA CREU, PLAÇA;RELIGION
C;69810;2000;SANTA CRUZ DE TENERIFE;null;LUGAR
C;69840;2001;SANTA ELENA;SANTA ELENA, CARRER;RELIGION
C;69930;2004;SANTA ISABEL;SANTA ISABEL;RELIGION
PL;69990;2006;SANTA MARGARITA;SANTA MARGARIDA, PLAÇA;RELIGION
PL;70050;2008;SANTA MONICA;SANTA MÓNICA;LUGAR
C;70140;2012;SANTA ROSA;SANTA ROSA;RELIGION
C;70170;2013;SANTA TERESA;SANTA TERESA, CARRER;RELIGION
C;7020;213;ARTES Y OFICIOS;ARTS I DELS OFICIS CARRER DE LES;
PL;70200;2014;SANTA URSULA;SANTA URSULA, PLAÇA;LUGAR
C;70230;2009;SANTANDER;SANTANDER;RELIGION
C;70290;2016;SANTIAGO GALAS;null;LUGAR
C;70350;2391;SANTIAGO RUSIÑOL;SANTIAGO RUSIÑOL;RELIGION
C;70470;2021;SANTO CALIZ;null;RELIGION
PL;70500;2608;SANTO DOMINGO DE GUZMAN;SANT DOMÈNEC DE GUZMÁN;RELIGION
C;70560;2026;SANTO TOMAS;SANT TOMÀS, CARRER;RELIGION
C;70650;2025;SANTOS DE LA PIEDRA;SANTS DE LA PEDRA;RELIGION
C;70740;2032;SEDAVI;SEDAVÍ;LUGAR
C;70780;2652;SEGART;SEGART;LUGAR
PL;7080;2438;ARTURO PIERA;ARTUR PIERA ;PUEBLO-CIUDAD
C;70800;2034;SEGORBE;SOGORB;LUGAR
C;70860;2036;ANTIGA SENDA SENENT;ANTIGA SENDA D'EN SENENT CARRER DE L';
PL;70950;2039;SERRA;SERRA;LUGAR
C;70980;2040;SERRAGROSA;SERRA GROSSA;LUGAR
PL;7110;214;ARZOBISPO;ARQUEBISBE ;RELIGION
C;71250;2049;SIERRA MARTES;SERRA MARTÉS;LUGAR
C;71280;2050;SIETE AGUAS;SETAIGÜES;LUGAR
C;71370;2052;SINARCAS;SINARQUES;LUGAR
C;71400;2298;SINDICO;SÍNDIC, CARRER;
C;71460;2552;SIRENA;SIRENA;PUEBLO-CIUDAD
C;71520;2056;SOGUEROS;SOGUERS, CARRER;LUGAR
C;71640;2060;SOLLANA;SOLLANA;LUGAR
C;71700;2062;SONEJA;SONEJA;LUGAR
C;71880;2553;SOTAVENTO;SOTAVENT;
C;71910;2068;STELLA MARIS;STELLA MARIS;LUGAR
C;720;2330;AGULLENT;AGULLENT, CARRER;PUEBLO-CIUDAD
C;7200;217;ARZOBISPO FABIAN Y FUERO;ARQUEBISBE FABIAN Y FUERO CARRER DE L';RELIGION
C;72000;2574;SUBMARINO;SUBMARÍ;LUGAR
AV;72060;2072;SUECIA;SUÈCIA;
C;72090;2073;SUMACARCEL;SUMACÀRCER;LUGAR
PL;72120;2074;TAVERNES DE VALLDIGNA;TAVERNES DE LA VALLDIGNA;LUGAR
C;7230;218;ARZOBISPO MAYORAL;ARQUEBISBE MAYORAL CARRER DE L';RELIGION
C;72300;2080;TARAZONA;TARAZONA;LUGAR
C;72360;2703;TAULA DE CANVIS;TAULA DE CANVIS;
C;72420;2082;TEATRE DE LA MARINA;TEATRE DE LA MARINA;LUGAR
C;72450;2083;TEJEDORES;TEIXIDORS, CARRER;
C;72540;2086;TENERIAS;BLANQUERIES, CARRER // ADOBERIES;
C;72660;2090;TERTULIA;TERTÚLIA, CARRER;
C;72690;2091;TERUEL;TEROL, CARRER;LUGAR
PL;72720;2092;TETUAN;TETUAN, PLAÇA;
C;72840;2095;TIRANT LO BLANCH;null;LETRAS
AV;72870;2432;TIRSO DE MOLINA;TIRSO DE MOLINA;
C;72900;2096;TITAGUAS;TITAGÜES;LUGAR
C;73020;2101;TOMAS DE VILLARROYA;TOMÀS DE VILLARROYA;LUGAR
C;73170;2555;TORRE MACANA;TORRE DE LA MAÇANES;
C;73230;2106;TORREBLANCA;TORREBLANCA;LUGAR
C;73320;2110;TORRES;TORRES;PUEBLO-CIUDAD
C;73440;2114;TORRETA DE MIRAMAR;TORRETA DE MIRAMAR;LUGAR
C;73470;2426;TORREVIEJA;TORREVELLA;LUGAR
C;73590;2472;TRAINERA;TRAINERA;
C;73740;2121;TRANSITS;TRÁNSITS, CARRER;
C;73890;2125;TRENCH;TRENC, CARRER;
AV;73920;2126;TRES CRUCES;TRES CREUS;
C;73950;2127;TRES FORQUES;null;LUGAR
C;74070;2130;TRINITARIOS;TRINITARIS;LETRAS
C;7410;222;ASPIROZ;ASPIROZ CARRER D';
C;74160;2132;TROYA;TROIA, CARRER;
C;74190;2133;TUCUMAN;TUCUMAN;
C;74220;2134;TUEJAR;null;LUGAR
C;74320;2668;ULISES;ULISSES;
C;74370;2139;UNIVERSIDAD;UNIVERSITAT, CARRER;
C;7440;223;ASTILLEROS;DRASSANES, CARRER DE LES;MILITAR
C;74400;2140;URUGUAY;URUGUAI;
C;74430;2141;UTIEL;UTIEL;LUGAR
C;74580;2149;VALL DE CRIST;null;
AV;74650;2654;VALLADOLID;null;LUGAR
C;7470;224;ASTURIAS;ASTURIÈS CARRER D';
C;74760;2151;VALLE DE LAGUAR;null;LUGAR
PL;74790;2152;VANNES;VANNES, PLAÇA;
C;74910;2157;VELAZQUEZ;null;
C;750;2315;AGUSTIN LARA;AGUSTÍN LARA, CARRER;LUGAR
C;75180;2869;VERBENA;BERBENA;
C;75210;2166;VERDUN;VERDUN;
C;75330;2170;VESTUARIO;VESTUARI, CARRER;LETRAS
C;75450;2174;VIANA;VIANA, CARRER;LUGAR
C;75600;2179;VICENTE BALLESTER;VICENT BALLESTER;PUEBLO-CIUDAD
C;75630;2180;VICENTE BRANCHAT;VICENT BRANCHAT;CIENCIA
C;75690;2421;VICENTE CANET;VICENT CANET;LUGAR
C;75840;2183;VICENTE PUCHOL;VICENT PUCHOL;PUEBLO-CIUDAD
C;75870;2184;VICENTE SANCHO TELLO;VICENT SANCHO TELLO;RELIGION
AV;7590;229;AUSIAS MARCH;AUSIAS MARCH AVINGUDA D';LUGAR
C;75900;2185;VICENTE XIMENO;VICENT XIMENO, CARRER;PUEBLO-CIUDAD
PJE;75990;2473;VIDAL;VIDAL, PASSATGE;
C;76080;2190;VIEJA DE LA PAJA;VELL DE LA PALLA, CARRER;
C;76140;2192;VILANOVA Y PIERA;VILANOVA I PIERA;PUEBLO-CIUDAD
C;76170;2193;VILARAGUT;VILARAGUT, CARRER;
C;76260;2195;VILLAJOYOSA;VILA JOIOSA;LUGAR
C;76410;2199;VILLAR DEL ARZOBISPO;null;RELIGION
C;76440;2200;VILLARREAL;VILA-REAL;LUGAR
C;76470;2201;VILLAVIEJA;VILAVELLA;LUGAR
C;76500;2202;VILLENA;VILLENA, CARRER;LUGAR
C;76520;2203;VINALESA;VINALESA;LUGAR
C;76590;2205;VINAROZ;VINARÓS;LUGAR
C;76680;2208;VIRGEN DE AGRES;MARE DE DEU D´AGRES;LUGAR
PL;76740;2210;VIRGEN DEL AMPARO;MARE DE DÈU DE L'EMPAR, PLAÇA DE LA;RELIGION
C;7680;232;AYELO DE RUGAT;AIELO DE RUGAT CARRER D';LUGAR
PL;76800;2212;VIRGEN DEL CASTILLO;MARE DE DÈU DEL CASTELL, PLAÇA DE LA;RELIGION
